Claim Number,AGE, INCOME ,MARITAL_STATUS,EDUCATION,MVR_POINTS,CAR_AGE,LOCATION, OLD_CLAIM ,PREMIUM
292,39," $71,447.00 ",No,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
293,37," $97,266.00 ",No,Bachelors,0,11,Highly Urban/ Urban," $4,048.00 "," $5,060.00 "
294,45," $19,793.00 ",Yes,High School,0,5,Highly Urban/ Urban, $-   , $-   
295,39," $50,875.00 ",Yes,<High School,3,1,Highly Urban/ Urban, $-   , $-   
296,41," $32,057.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
297,35," $62,036.00 ",Yes,High School,7,1,Highly Urban/ Urban," $3,913.00 "," $4,891.25 "
298,64," $40,528.00 ",Yes,High School,6,6,Highly Urban/ Urban," $5,137.00 "," $6,421.25 "
299,46," $266,027.00 ",No,PhD,6,23,Highly Urban/ Urban," $1,332.00 "," $1,665.00 "
300,59," $158,703.00 ",No,PhD,0,18,Highly Urban/ Urban, $-   , $-   
301,39," $52,950.00 ",Yes,High School,0,4,Highly Urban/ Urban, $-   , $-   
302,40," $39,600.00 ",No,High School,5,1,Highly Urban/ Urban," $4,188.00 "," $5,235.00 "
303,43," $67,109.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
304,48," $75,723.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
305,48, $-   ,Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
306,60," $90,981.00 ",Yes,Bachelors,3,13,Highly Urban/ Urban," $4,500.00 "," $5,625.00 "
307,59," $186,632.00 ",Yes,PhD,2,13,Highly Urban/ Urban, $-   , $-   
308,43," $97,103.00 ",No,Masters,4,15,Highly Urban/ Urban," $3,575.00 "," $4,468.75 "
309,43, $-   ,No,<High School,1,1,Highly Urban/ Urban, $-   , $-   
310,64," $75,166.00 ",No,Masters,0,14,Highly Urban/ Urban," $4,750.00 "," $5,937.50 "
311,55, $-   ,Yes,Bachelors,5,14,Highly Urban/ Urban," $3,769.00 "," $4,711.25 "
312,54," $10,617.00 ",Yes,High School,2,9,Highly Urban/ Urban," $1,079.00 "," $1,348.75 "
313,35," $33,799.00 ",Yes,High School,9,1,Highly Urban/ Urban," $8,174.00 "," $10,217.50 "
314,46," $140,766.00 ",No,Masters,1,13,Highly Urban/ Urban, $-   , $-   
315,26, $-   ,Yes,Bachelors,5,6,Highly Urban/ Urban," $11,279.00 "," $14,098.75 "
316,43," $46,224.00 ",Yes,High School,0,10,Highly Urban/ Urban, $-   , $-   
317,43," $91,877.00 ",No,Masters,2,18,Highly Urban/ Urban, $-   , $-   
318,54," $193,895.00 ",Yes,Masters,0,15,Highly Urban/ Urban," $3,400.00 "," $4,250.00 "
319,45, $-   ,No,High School,2,8,Highly Rural/ Rural, $-   , $-   
320,46," $31,177.00 ",No,High School,1,1,Highly Urban/ Urban, $-   , $-   
321,47," $28,654.00 ",No,High School,3,8,Highly Rural/ Rural, $-   , $-   
322,45," $107,327.00 ",No,Bachelors,2,9,Highly Urban/ Urban, $-   , $-   
323,55," $45,918.00 ",Yes,High School,0,1,Highly Urban/ Urban," $3,614.00 "," $4,517.50 "
324,53," $106,830.00 ",No,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
325,49," $33,322.00 ",No,Bachelors,4,10,Highly Urban/ Urban," $36,556.00 "," $45,695.00 "
326,30, $893.00 ,Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
327,47," $15,249.00 ",Yes,Masters,1,15,Highly Urban/ Urban, $-   , $-   
328,41," $38,034.00 ",Yes,PhD,2,1,Highly Urban/ Urban," $5,299.00 "," $6,623.75 "
329,49," $95,156.00 ",Yes,Masters,0,15,Highly Urban/ Urban," $5,645.00 "," $7,056.25 "
330,31," $110,404.00 ",Yes,PhD,2,14,Highly Rural/ Rural, $-   , $-   
331,50," $36,504.00 ",Yes,<High School,0,8,Highly Urban/ Urban, $-   , $-   
332,58," $51,870.00 ",No,<High School,5,1,Highly Urban/ Urban, $-   , $-   
333,56," $125,795.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
334,41," $99,959.00 ",No,Masters,1,11,Highly Urban/ Urban, $-   , $-   
335,37," $61,790.00 ",No,High School,0,7,Highly Urban/ Urban, $-   , $-   
336,57," $33,707.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
337,37, $-   ,No,<High School,3,1,Highly Urban/ Urban, $-   , $-   
338,49," $28,592.00 ",Yes,<High School,6,1,Highly Urban/ Urban," $39,892.00 "," $49,865.00 "
339,42," $64,766.00 ",Yes,High School,1,1,Highly Urban/ Urban," $44,414.00 "," $55,517.50 "
340,38," $81,447.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
341,55," $81,188.00 ",No,Bachelors,3,9,Highly Urban/ Urban, $-   , $-   
342,37," $62,426.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $981.00 ," $1,226.25 "
343,25," $40,095.00 ",No,High School,6,9,Highly Urban/ Urban," $1,992.00 "," $2,490.00 "
344,44," $87,072.00 ",Yes,Bachelors,0,15,Highly Urban/ Urban, $-   , $-   
345,20," $19,933.00 ",No,High School,5,9,Highly Urban/ Urban," $4,148.00 "," $5,185.00 "
346,40," $52,423.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
347,32," $76,985.00 ",No,Masters,4,15,Highly Urban/ Urban," $6,762.00 "," $8,452.50 "
348,35, $-   ,Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
349,37," $80,997.00 ",No,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
350,58," $37,528.00 ",Yes,Masters,5,14,Highly Urban/ Urban," $41,833.00 "," $52,291.25 "
351,54," $62,215.00 ",Yes,High School,3,5,Highly Urban/ Urban," $6,600.00 "," $8,250.00 "
352,39," $54,714.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
353,49," $37,356.00 ",Yes,High School,7,6,Highly Urban/ Urban," $7,993.00 "," $9,991.25 "
354,48, $-   ,Yes,High School,0,10,Highly Rural/ Rural, $-   , $-   
355,42," $28,341.00 ",Yes,<High School,7,1,Highly Urban/ Urban," $3,710.00 "," $4,637.50 "
356,56," $27,968.00 ",Yes,High School,0,10,Highly Rural/ Rural, $-   , $-   
357,48," $52,275.00 ",Yes,Bachelors,3,6,Highly Urban/ Urban," $3,868.00 "," $4,835.00 "
358,21," $40,022.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
359,33," $46,453.00 ",Yes,<High School,1,5,Highly Urban/ Urban, $-   , $-   
360,38," $122,492.00 ",No,Bachelors,4,1,Highly Urban/ Urban, $-   , $-   
361,33," $22,899.00 ",No,<High School,0,5,Highly Rural/ Rural, $-   , $-   
362,51," $124,550.00 ",Yes,Masters,1,10,Highly Urban/ Urban, $-   , $-   
363,45," $100,822.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
364,40," $57,063.00 ",No,Masters,0,19,Highly Urban/ Urban, $-   , $-   
365,50," $116,403.00 ",No,Bachelors,1,9,Highly Urban/ Urban," $2,659.00 "," $3,323.75 "
366,39," $87,562.00 ",No,Bachelors,0,14,Highly Urban/ Urban, $-   , $-   
367,39, $-   ,No,High School,5,5,Highly Urban/ Urban," $5,338.00 "," $6,672.50 "
368,19, $-   ,Yes,<High School,1,1,Highly Rural/ Rural," $5,289.00 "," $6,611.25 "
369,49," $40,452.00 ",Yes,Bachelors,1,7,Highly Rural/ Rural, $-   , $-   
370,33," $14,369.00 ",Yes,<High School,0,6,Highly Rural/ Rural, $-   , $-   
371,43," $176,021.00 ",Yes,Masters,0,20,Highly Urban/ Urban, $-   , $-   
372,48," $43,095.00 ",Yes,High School,3,1,Highly Urban/ Urban," $7,219.00 "," $9,023.75 "
373,45," $70,982.00 ",Yes,High School,2,6,Highly Urban/ Urban, $-   , $-   
374,39," $76,150.00 ",Yes,Bachelors,5,8,Highly Rural/ Rural, $-   , $-   
375,32," $52,469.00 ",No,High School,1,9,Highly Rural/ Rural, $-   , $-   
376,45," $103,087.00 ",Yes,Masters,1,9,Highly Urban/ Urban, $-   , $-   
377,51, $-   ,Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
378,36," $48,710.00 ",No,<High School,4,5,Highly Rural/ Rural," $18,331.00 "," $22,913.75 "
379,72," $27,625.00 ",Yes,<High School,8,1,Highly Urban/ Urban," $8,571.00 "," $10,713.75 "
380,51," $27,940.00 ",No,<High School,2,6,Highly Urban/ Urban," $4,652.00 "," $5,815.00 "
381,39," $54,298.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
382,34," $88,760.00 ",No,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
383,45," $45,105.00 ",Yes,Masters,4,9,Highly Urban/ Urban," $36,562.00 "," $45,702.50 "
384,36," $28,326.00 ",Yes,<High School,2,8,Highly Urban/ Urban," $39,535.00 "," $49,418.75 "
385,32," $17,545.00 ",No,High School,0,1,Highly Urban/ Urban, $-   , $-   
386,57," $159,517.00 ",No,PhD,2,17,Highly Urban/ Urban, $-   , $-   
387,47," $28,172.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
388,36," $60,097.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
389,43," $19,219.00 ",No,<High School,4,1,Highly Urban/ Urban, $-   , $-   
390,46," $107,677.00 ",No,PhD,0,16,Highly Urban/ Urban, $-   , $-   
391,41," $43,889.00 ",No,Bachelors,1,7,Highly Rural/ Rural, $-   , $-   
392,55," $49,627.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
393,63," $26,921.00 ",Yes,Bachelors,2,11,Highly Urban/ Urban," $30,288.00 "," $37,860.00 "
394,45," $13,891.00 ",Yes,<High School,4,8,Highly Urban/ Urban," $1,546.00 "," $1,932.50 "
395,35," $64,488.00 ",Yes,High School,5,7,Highly Urban/ Urban," $1,144.00 "," $1,430.00 "
396,60," $163,014.00 ",Yes,Bachelors,0,8,Highly Urban/ Urban, $-   , $-   
397,51," $72,900.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
398,43, $-   ,Yes,High School,1,1,Highly Urban/ Urban," $8,251.00 "," $10,313.75 "
399,33," $31,675.00 ",Yes,High School,6,1,Highly Urban/ Urban," $32,882.00 "," $41,102.50 "
400,37," $6,857.00 ",No,High School,1,7,Highly Rural/ Rural," $3,452.00 "," $4,315.00 "
401,39," $66,367.00 ",Yes,High School,3,1,Highly Urban/ Urban," $2,949.00 "," $3,686.25 "
402,48," $93,658.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
403,45, $-   ,Yes,High School,0,7,Highly Rural/ Rural, $-   , $-   
404,56," $29,524.00 ",Yes,<High School,1,7,Highly Urban/ Urban, $-   , $-   
405,37," $70,495.00 ",No,High School,4,5,Highly Urban/ Urban," $39,614.00 "," $49,517.50 "
406,40," $180,525.00 ",Yes,PhD,2,13,Highly Urban/ Urban, $-   , $-   
407,46," $27,669.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
408,43," $68,350.00 ",Yes,Masters,0,13,Highly Rural/ Rural, $-   , $-   
409,64," $76,552.00 ",Yes,Masters,0,9,Highly Urban/ Urban, $-   , $-   
410,46," $57,456.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
411,39," $173,533.00 ",Yes,Masters,1,12,Highly Urban/ Urban, $-   , $-   
412,69," $69,098.00 ",Yes,Bachelors,3,11,Highly Urban/ Urban, $-   , $-   
413,44," $65,134.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
414,44," $93,041.00 ",Yes,Bachelors,1,5,Highly Urban/ Urban," $16,255.00 "," $20,318.75 "
415,39," $69,516.00 ",Yes,Bachelors,4,13,Highly Rural/ Rural," $1,392.00 "," $1,740.00 "
416,56," $126,700.00 ",Yes,Masters,4,11,Highly Urban/ Urban, $-   , $-   
417,59," $123,183.00 ",Yes,PhD,0,14,Highly Urban/ Urban, $-   , $-   
418,57," $34,116.00 ",No,High School,1,7,Highly Urban/ Urban," $34,041.00 "," $42,551.25 "
419,52," $65,465.00 ",No,Masters,6,10,Highly Urban/ Urban," $5,372.00 "," $6,715.00 "
420,46," $56,849.00 ",No,High School,2,1,Highly Urban/ Urban," $6,418.00 "," $8,022.50 "
421,51," $46,201.00 ",Yes,High School,0,9,Highly Rural/ Rural, $-   , $-   
422,43, $-   ,No,Masters,6,13,Highly Urban/ Urban," $10,412.00 "," $13,015.00 "
423,52," $125,662.00 ",No,Masters,0,16,Highly Urban/ Urban, $-   , $-   
424,43," $102,262.00 ",Yes,Masters,1,15,Highly Urban/ Urban, $-   , $-   
425,47," $18,535.00 ",Yes,Masters,4,17,Highly Urban/ Urban, $-   , $-   
426,44," $29,502.00 ",Yes,<High School,2,2,Highly Urban/ Urban," $37,130.00 "," $46,412.50 "
427,48," $93,303.00 ",Yes,Masters,5,1,Highly Urban/ Urban," $6,031.00 "," $7,538.75 "
428,33, $249.00 ,No,High School,1,11,Highly Urban/ Urban, $-   , $-   
429,41," $24,862.00 ",No,Bachelors,2,10,Highly Rural/ Rural," $1,055.00 "," $1,318.75 "
430,49," $108,748.00 ",Yes,<High School,1,7,Highly Urban/ Urban, $-   , $-   
431,50, $-   ,Yes,High School,0,5,Highly Urban/ Urban, $-   , $-   
432,42," $86,596.00 ",Yes,Masters,0,16,Highly Urban/ Urban, $-   , $-   
433,33," $92,904.00 ",No,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
434,42," $82,281.00 ",No,Bachelors,6,10,Highly Rural/ Rural," $14,552.00 "," $18,190.00 "
435,41," $51,217.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   , $-   
436,40," $63,400.00 ",Yes,High School,0,4,Highly Urban/ Urban, $-   , $-   
437,51," $62,463.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban," $1,107.00 "," $1,383.75 "
438,57," $25,761.00 ",Yes,Bachelors,8,11,Highly Urban/ Urban," $4,792.00 "," $5,990.00 "
439,42," $49,224.00 ",Yes,High School,0,1,Highly Urban/ Urban," $4,546.00 "," $5,682.50 "
440,46," $41,083.00 ",Yes,High School,4,10,Highly Urban/ Urban," $2,520.00 "," $3,150.00 "
441,52," $70,293.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
442,38," $34,319.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
443,43," $22,623.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
444,54," $19,961.00 ",Yes,High School,0,3,Highly Rural/ Rural, $-   , $-   
445,27," $68,493.00 ",No,Bachelors,0,5,Highly Urban/ Urban, $-   , $-   
446,56, $278.00 ,Yes,High School,0,8,Highly Urban/ Urban," $49,641.00 "," $62,051.25 "
447,48," $137,411.00 ",No,Bachelors,0,4,Highly Urban/ Urban, $-   , $-   
448,47," $44,963.00 ",Yes,Masters,5,14,Highly Rural/ Rural, $-   , $-   
449,33," $25,544.00 ",No,<High School,0,1,Highly Urban/ Urban," $3,971.00 "," $4,963.75 "
450,50," $94,589.00 ",Yes,<High School,2,1,Highly Urban/ Urban, $-   , $-   
451,48," $116,063.00 ",No,Bachelors,1,8,Highly Urban/ Urban, $-   , $-   
452,33, $-   ,Yes,High School,0,9,Highly Rural/ Rural, $-   , $-   
453,53," $16,536.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban," $1,335.00 "," $1,668.75 "
454,58, $-   ,Yes,Bachelors,0,12,Highly Urban/ Urban," $5,240.00 "," $6,550.00 "
455,49," $66,972.00 ",No,High School,0,8,Highly Urban/ Urban," $6,813.00 "," $8,516.25 "
456,40," $50,537.00 ",Yes,High School,2,8,Highly Urban/ Urban," $1,613.00 "," $2,016.25 "
457,38," $282,292.00 ",No,PhD,4,17,Highly Rural/ Rural, $-   , $-   
458,49," $83,569.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban," $44,932.00 "," $56,165.00 "
459,39," $68,112.00 ",No,Masters,0,14,Highly Rural/ Rural, $-   , $-   
460,27," $50,139.00 ",Yes,High School,3,1,Highly Urban/ Urban," $1,271.00 "," $1,588.75 "
461,48," $74,597.00 ",Yes,Bachelors,0,1,Highly Rural/ Rural, $-   , $-   
462,47," $92,543.00 ",Yes,Masters,4,9,Highly Urban/ Urban," $30,450.00 "," $38,062.50 "
463,38," $15,755.00 ",Yes,<High School,0,1,Highly Rural/ Rural," $1,413.00 "," $1,766.25 "
464,46," $5,420.00 ",No,<High School,3,5,Highly Rural/ Rural, $-   , $-   
465,50," $109,786.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   , $-   
466,24," $23,109.00 ",Yes,Bachelors,2,13,Highly Urban/ Urban," $5,876.00 "," $7,345.00 "
467,37," $53,895.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
468,38," $34,206.00 ",Yes,High School,0,7,Highly Urban/ Urban," $1,584.00 "," $1,980.00 "
469,43," $60,973.00 ",No,Bachelors,1,8,Highly Urban/ Urban, $-   , $-   
470,46," $46,453.00 ",Yes,High School,0,9,Highly Urban/ Urban, $-   , $-   
471,36," $85,731.00 ",No,Bachelors,1,3,Highly Urban/ Urban," $4,002.00 "," $5,002.50 "
472,50," $34,703.00 ",No,High School,2,6,Highly Urban/ Urban, $651.00 , $813.75 
473,31," $57,017.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
474,47, $-   ,Yes,High School,0,1,Highly Rural/ Rural," $19,545.00 "," $24,431.25 "
475,42," $14,166.00 ",No,<High School,3,5,Highly Urban/ Urban, $-   , $-   
476,44," $66,069.00 ",No,Bachelors,3,12,Highly Urban/ Urban," $5,117.00 "," $6,396.25 "
477,59, $-   ,Yes,Bachelors,2,12,Highly Rural/ Rural, $-   , $-   
478,40," $36,846.00 ",Yes,PhD,3,1,Highly Urban/ Urban," $2,743.00 "," $3,428.75 "
479,40," $164,807.00 ",No,PhD,0,17,Highly Urban/ Urban, $-   , $-   
480,45," $88,691.00 ",Yes,Masters,0,9,Highly Urban/ Urban, $-   , $-   
481,58, $-   ,Yes,High School,8,1,Highly Rural/ Rural," $3,485.00 "," $4,356.25 "
482,46," $3,929.00 ",Yes,PhD,2,18,Highly Rural/ Rural, $-   , $-   
483,32," $2,270.00 ",Yes,<High School,1,8,Highly Urban/ Urban, $-   , $-   
484,47," $91,221.00 ",Yes,Bachelors,2,7,Highly Urban/ Urban," $5,385.00 "," $6,731.25 "
485,44," $6,035.00 ",No,<High School,6,1,Highly Urban/ Urban," $23,949.00 "," $29,936.25 "
486,44," $146,338.00 ",No,Masters,3,10,Highly Urban/ Urban," $37,211.00 "," $46,513.75 "
487,46," $109,874.00 ",Yes,Bachelors,2,6,Highly Urban/ Urban, $-   , $-   
488,55," $245,498.00 ",No,PhD,1,18,Highly Urban/ Urban," $7,531.00 "," $9,413.75 "
489,52," $255,823.00 ",No,PhD,3,14,Highly Urban/ Urban, $-   , $-   
490,43," $33,703.00 ",Yes,PhD,0,9,Highly Urban/ Urban," $1,159.00 "," $1,448.75 "
491,52," $12,363.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
492,51," $8,900.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   , $-   
493,47," $47,235.00 ",No,High School,2,1,Highly Urban/ Urban," $9,933.00 "," $12,416.25 "
494,52," $27,019.00 ",No,Bachelors,1,13,Highly Rural/ Rural, $-   , $-   
495,41," $198,600.00 ",Yes,PhD,2,12,Highly Urban/ Urban, $-   , $-   
496,67," $2,558.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
497,43," $30,037.00 ",Yes,<High School,3,1,Highly Urban/ Urban," $25,664.00 "," $32,080.00 "
498,36," $79,457.00 ",No,Bachelors,1,8,Highly Urban/ Urban, $-   , $-   
499,58," $37,991.00 ",No,High School,2,1,Highly Urban/ Urban, $-   , $-   
500,37," $64,020.00 ",No,Bachelors,1,10,Highly Urban/ Urban, $-   , $-   
501,44," $108,412.00 ",No,PhD,0,18,Highly Urban/ Urban," $7,859.00 "," $9,823.75 "
502,51," $94,082.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   , $-   
503,28," $54,005.00 ",Yes,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
504,50," $26,748.00 ",No,<High School,2,6,Highly Urban/ Urban," $7,808.00 "," $9,760.00 "
505,44," $92,673.00 ",Yes,Masters,2,14,Highly Urban/ Urban, $-   , $-   
506,41," $104,652.00 ",Yes,Masters,0,9,Highly Urban/ Urban, $-   , $-   
507,42," $89,052.00 ",Yes,Bachelors,0,6,Highly Rural/ Rural, $-   , $-   
508,37," $133,335.00 ",No,Bachelors,6,13,Highly Urban/ Urban, $975.00 ," $1,218.75 "
509,32," $77,222.00 ",Yes,High School,2,9,Highly Rural/ Rural, $-   , $-   
510,38," $58,833.00 ",Yes,Bachelors,2,10,Highly Urban/ Urban, $-   , $-   
511,42," $58,797.00 ",No,PhD,4,23,Highly Urban/ Urban," $1,310.00 "," $1,637.50 "
512,42," $32,526.00 ",Yes,<High School,0,5,Highly Urban/ Urban, $-   , $-   
513,44," $13,587.00 ",Yes,High School,0,6,Highly Rural/ Rural, $-   , $-   
514,46," $47,866.00 ",Yes,High School,0,5,Highly Rural/ Rural, $-   , $-   
515,44," $24,197.00 ",No,High School,2,7,Highly Rural/ Rural, $-   , $-   
516,37," $111,183.00 ",No,Bachelors,0,8,Highly Urban/ Urban, $-   , $-   
517,48," $48,866.00 ",Yes,Bachelors,0,8,Highly Urban/ Urban, $-   , $-   
518,52," $207,687.00 ",Yes,Masters,0,16,Highly Urban/ Urban, $-   , $-   
519,40," $5,253.00 ",No,High School,0,1,Highly Urban/ Urban, $-   , $-   
520,62," $37,018.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
521,45," $32,722.00 ",Yes,High School,1,6,Highly Urban/ Urban, $-   , $-   
522,32," $58,176.00 ",No,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
523,42," $54,178.00 ",No,High School,1,8,Highly Rural/ Rural, $-   , $-   
524,33, $-   ,No,High School,1,10,Highly Urban/ Urban," $1,992.00 "," $2,490.00 "
525,43," $45,348.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
526,43," $45,784.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
527,47," $114,507.00 ",No,Masters,1,18,Highly Urban/ Urban, $900.00 ," $1,125.00 "
528,44," $48,374.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   , $-   
529,50," $165,881.00 ",No,PhD,8,20,Highly Urban/ Urban," $1,161.00 "," $1,451.25 "
530,48," $70,682.00 ",Yes,High School,5,1,Highly Urban/ Urban," $11,976.00 "," $14,970.00 "
531,42, $-   ,Yes,<High School,0,9,Highly Urban/ Urban, $-   , $-   
532,51," $40,862.00 ",No,Bachelors,4,11,Highly Urban/ Urban," $3,919.00 "," $4,898.75 "
533,32," $63,720.00 ",No,Bachelors,6,9,Highly Urban/ Urban," $39,833.00 "," $49,791.25 "
534,52," $188,148.00 ",No,PhD,0,11,Highly Urban/ Urban, $-   , $-   
535,41," $19,816.00 ",Yes,<High School,0,5,Highly Rural/ Rural, $-   , $-   
536,39," $123,064.00 ",No,High School,2,10,Highly Rural/ Rural, $-   , $-   
537,27," $51,900.00 ",No,<High School,2,4,Highly Urban/ Urban," $4,599.00 "," $5,748.75 "
538,53," $48,587.00 ",No,High School,3,6,Highly Urban/ Urban," $4,390.00 "," $5,487.50 "
539,48," $27,208.00 ",No,High School,3,7,Highly Urban/ Urban," $18,535.00 "," $23,168.75 "
540,52," $152,004.00 ",Yes,Masters,0,1,Highly Rural/ Rural, $-   , $-   
541,38," $106,267.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
542,53," $47,625.00 ",Yes,<High School,4,6,Highly Urban/ Urban," $8,386.00 "," $10,482.50 "
543,40," $5,253.00 ",No,High School,3,1,Highly Urban/ Urban, $-   , $-   
544,49," $173,242.00 ",Yes,PhD,0,20,Highly Urban/ Urban, $-   , $-   
545,59, $-   ,No,Bachelors,0,9,Highly Urban/ Urban," $1,511.00 "," $1,888.75 "
546,34," $5,017.00 ",Yes,High School,1,9,Highly Rural/ Rural, $-   , $-   
547,52," $78,609.00 ",No,Bachelors,0,11,Highly Rural/ Rural, $-   , $-   
548,35," $85,430.00 ",No,Bachelors,2,1,Highly Urban/ Urban," $8,062.00 "," $10,077.50 "
549,46," $161,372.00 ",No,Masters,4,9,Highly Urban/ Urban," $6,724.00 "," $8,405.00 "
550,56," $134,166.00 ",Yes,Masters,0,12,Highly Urban/ Urban, $-   , $-   
551,48," $81,084.00 ",No,Bachelors,4,9,Highly Urban/ Urban," $2,860.00 "," $3,575.00 "
552,36," $204,373.00 ",Yes,PhD,0,20,Highly Urban/ Urban," $3,423.00 "," $4,278.75 "
553,30," $40,889.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
554,62," $33,995.00 ",Yes,<High School,4,1,Highly Urban/ Urban," $8,002.00 "," $10,002.50 "
555,50," $113,845.00 ",No,High School,1,1,Highly Urban/ Urban, $-   , $-   
556,55," $39,405.00 ",Yes,Masters,1,14,Highly Urban/ Urban, $-   , $-   
557,52," $5,109.00 ",No,High School,0,3,Highly Rural/ Rural, $-   , $-   
558,46," $57,933.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
559,46," $9,537.00 ",Yes,Masters,3,13,Highly Urban/ Urban," $5,624.00 "," $7,030.00 "
560,24," $94,566.00 ",No,Masters,2,16,Highly Urban/ Urban, $-   , $-   
561,55," $103,788.00 ",No,PhD,2,20,Highly Urban/ Urban," $2,622.00 "," $3,277.50 "
562,33," $39,584.00 ",No,Bachelors,0,4,Highly Urban/ Urban, $-   , $-   
563,56," $95,259.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
564,49," $76,399.00 ",Yes,High School,5,1,Highly Urban/ Urban," $32,239.00 "," $40,298.75 "
565,52," $57,134.00 ",Yes,High School,2,8,Highly Urban/ Urban, $-   , $-   
566,60," $123,385.00 ",No,Masters,0,22,Highly Urban/ Urban," $8,400.00 "," $10,500.00 "
567,30," $53,140.00 ",Yes,Bachelors,0,13,Highly Urban/ Urban," $36,267.00 "," $45,333.75 "
568,36," $80,765.00 ",Yes,Masters,1,9,Highly Urban/ Urban, $-   , $-   
569,30," $80,872.00 ",Yes,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
570,62," $39,953.00 ",Yes,PhD,0,1,Highly Urban/ Urban," $8,006.00 "," $10,007.50 "
